name,remoteURL
sqlcipher/android-database-sqlcipher,https://github.com/sqlcipher/android-database-sqlcipher
square/otto,https://github.com/square/otto
square/tape,https://github.com/square/tape
stagemonitor/stagemonitor,https://github.com/stagemonitor/stagemonitor
stfalcon-studio/FrescoImageViewer,https://github.com/stfalcon-studio/FrescoImageViewer
stormzhang/9GAG,https://github.com/stormzhang/9GAG
sucese/android-open-source-project-analysis,https://github.com/sucese/android-open-source-project-analysis
sunfusheng/GlideImageView,https://github.com/sunfusheng/GlideImageView
syncany/syncany,https://github.com/syncany/syncany
tdebatty/java-string-similarity,https://github.com/tdebatty/java-string-similarity
tdunning/t-digest,https://github.com/tdunning/t-digest
thoughtbot/expandable-recycler-view,https://github.com/thoughtbot/expandable-recycler-view
thymeleaf/thymeleaf,https://github.com/thymeleaf/thymeleaf
tiann/understand-plugin-framework,https://github.com/tiann/understand-plugin-framework
timusus/Shuttle,https://github.com/timusus/Shuttle
toolbox4minecraft/amidst,https://github.com/toolbox4minecraft/amidst
tyzlmjj/PagerBottomTabStrip,https://github.com/tyzlmjj/PagerBottomTabStrip
uber-common/jvm-profiler,https://github.com/uber-common/jvm-profiler
uccmawei/FingerprintIdentify,https://github.com/uccmawei/FingerprintIdentify
udacity/ud851-Sunshine,https://github.com/udacity/ud851-Sunshine
ukanth/afwall,https://github.com/ukanth/afwall
unclebob/fitnesse,https://github.com/unclebob/fitnesse
vdurmont/emoji-java,https://github.com/vdurmont/emoji-java
vector4wang/spring-boot-quick,https://github.com/vector4wang/spring-boot-quick
vivian8725118/TimeLine,https://github.com/vivian8725118/TimeLine
vsch/flexmark-java,https://github.com/vsch/flexmark-java
warkiz/IndicatorSeekBar,https://github.com/warkiz/IndicatorSeekBar
wasabeef/picasso-transformations,https://github.com/wasabeef/picasso-transformations
wenmingvs/AndroidProcess,https://github.com/wenmingvs/AndroidProcess
wenmingvs/NotifyUtil,https://github.com/wenmingvs/NotifyUtil
wequick/Small,https://github.com/wequick/Small
will-che/flink-recommandSystem-demo,https://github.com/will-che/flink-recommandSystem-demo
williamfiset/DEPRECATED-data-structures,https://github.com/williamfiset/DEPRECATED-data-structures
willowtreeapps/Hyperion-Android,https://github.com/willowtreeapps/Hyperion-Android
willowtreeapps/spruce-android,https://github.com/willowtreeapps/spruce-android
wiremock/wiremock,https://github.com/wiremock/wiremock
wkeyuan/DWSurvey,https://github.com/wkeyuan/DWSurvey
wuyr/PathLayoutManager,https://github.com/wuyr/PathLayoutManager
wxiaoqi/Spring-Cloud-Platform,https://github.com/wxiaoqi/Spring-Cloud-Platform
x-ream/sqli,https://github.com/x-ream/sqli
xiaojieonly/Ehviewer_CN_SXJ,https://github.com/xiaojieonly/Ehviewer_CN_SXJ
xiaojinzi123/Component,https://github.com/xiaojinzi123/Component
xiaoyaoyou1212/XSnow,https://github.com/xiaoyaoyou1212/XSnow
ximsfei/Android-skin-support,https://github.com/ximsfei/Android-skin-support
xmuSistone/CardSlidePanel,https://github.com/xmuSistone/CardSlidePanel
xmuSistone/VegaLayoutManager,https://github.com/xmuSistone/VegaLayoutManager
xwjie/PLMCodeTemplate,https://github.com/xwjie/PLMCodeTemplate
xxv/android-lifecycle,https://github.com/xxv/android-lifecycle
yale8848/CacheWebView,https://github.com/yale8848/CacheWebView
yangchong211/YCVideoPlayer,https://github.com/yangchong211/YCVideoPlayer
yarolegovich/DiscreteScrollView,https://github.com/yarolegovich/DiscreteScrollView
ybq/Android-SpinKit,https://github.com/ybq/Android-SpinKit
yeriomin/YalpStore,https://github.com/yeriomin/YalpStore
yinjihuan/spring-cloud,https://github.com/yinjihuan/spring-cloud
yrom/ScreenRecorder,https://github.com/yrom/ScreenRecorder
yuzhiqiang1993/zxing,https://github.com/yuzhiqiang1993/zxing
zalando/zalenium,https://github.com/zalando/zalenium
zcweng/ToggleButton,https://github.com/zcweng/ToggleButton
zeromq/jeromq,https://github.com/zeromq/jeromq
zfile-dev/zfile,https://github.com/zfile-dev/zfile
zhanghai/MaterialProgressBar,https://github.com/zhanghai/MaterialProgressBar
zhanghai/MaterialRatingBar,https://github.com/zhanghai/MaterialRatingBar
zhangkaitao/es,https://github.com/zhangkaitao/es
zhanglei-workspace/shopping-management-system,https://github.com/zhanglei-workspace/shopping-management-system
zhangxd1989/spring-boot-cloud,https://github.com/zhangxd1989/spring-boot-cloud
zhkl0228/unidbg,https://github.com/zhkl0228/unidbg
zoontek/react-native-localize,https://github.com/zoontek/react-native-localize
zuihou/lamp-cloud,https://github.com/zuihou/lamp-cloud
zxing/zxing,https://github.com/zxing/zxing
zzz40500/AndroidSweetSheet,https://github.com/zzz40500/AndroidSweetSheet
